ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
709093;;10,00;24,67;;0,00;1,00;1,18;1,01;0,97;0,77;20,00;43,33;59,83;11,06;0,91;58,92;;237,83;0,00;0,33;0,00;0,12;299,43;254,37;122,33;237,83;1,46;0,33;0,00;7,20;0,50;7,20
732154;;0,00;27,67;5,15;0,00;0,00;0,94;1,04;1,51;0,00;17,33;48,67;7,11;0,80;0,00;7,11;6,63;57,16;1,06;0,00;0,00;0,00;75,20;70,10;27,00;57,09;0,80;0,27;0,07;3,45;0,00;4,51
734939;;0,00;30,33;10,36;0,00;0,00;0,99;0,98;1,04;0,00;29,67;27,67;20,48;1,14;0,00;20,48;6,63;66,61;0,00;0,00;0,00;-0,26;135,98;123,19;76,00;;0,26;0,20;0,00;9,54;0,00;9,54
736538;;0,00;30,33;15,37;2,00;0,00;0,99;0,94;0,70;0,06;35,67;47,67;9,52;6,19;0,13;9,39;6,63;437,38;0,00;0,33;0,00;-1,37;772,49;807,02;286,67;436,59;0,61;0,00;0,00;9,54;0,76;14,46
737067;;0,00;30,33;23,12;0,00;0,00;0,99;0,91;0,85;0,00;53,33;55,67;41,54;6,20;0,00;41,54;6,63;923,44;1,84;0,00;0,00;-2,97;1009,74;1026,51;333,00;914,41;1,00;0,00;0,00;14,34;1,08;20,26
738611;;0,00;20,67;4,83;0,00;0,00;0,82;0,89;1,28;4,31;14,00;30,00;2,09;4,31;0,00;2,09;6,60;65,57;0,00;1,33;0,00;0,00;47,78;48,89;23,67;64,92;2,19;0,13;0,13;3,45;1,25;3,45
739391;;0,00;;25,56;0,00;0,00;1,13;0,98;1,66;0,56;22,00;38,67;25,93;39,52;5,89;20,04;6,60;231,28;0,00;0,33;0,00;-0,81;619,99;623,29;95,67;;3,11;0,07;0,20;24,56;1,17;24,56
741394;;0,00;23,00;;0,00;0,00;0,91;1,22;0,44;0,00;12,67;18,00;3,80;0,37;0,00;3,80;6,60;80,64;0,00;0,00;0,00;0,00;146,19;151,98;53,00;;0,37;0,20;0,00;3,26;1,94;3,26
743215;;0,00;30,33;22,13;0,00;0,00;0,99;0,82;1,12;1,19;42,33;62,67;6,81;12,53;0,46;6,35;7,57;211,48;0,00;1,00;3,21;-5,98;296,97;302,81;163,00;240,36;1,54;0,07;0,07;12,94;1,09;12,94
748236;;0,00;30,33;;2,00;0,00;0,99;1,01;1,17;6,44;19,67;39,67;5,42;8,95;3,14;2,28;6,60;245,25;0,00;5,33;0,00;0,11;152,67;157,49;115,33;;1,37;0,07;0,10;9,73;0,86;9,73
753401;;0,00;30,33;;0,00;0,00;0,99;0,86;;13,34;38,33;44,00;304,38;62,32;267,16;37,22;5,97;371,95;0,00;8,00;0,00;-3,52;384,83;85,75;154,33;371,95;1,31;0,47;0,27;9,54;1,09;14,46
757411;;0,00;25,67;18,56;0,00;0,00;0,90;0,97;1,13;0,00;35,00;43,33;12,49;32,91;0,00;12,49;;280,59;0,00;0,00;0,00;-0,70;236,72;238,49;161,67;280,21;2,28;0,13;0,27;9,54;0,99;14,46
757629;;0,00;30,00;;0,00;0,00;1,00;0,73;1,37;28,14;56,00;101,67;269,02;267,24;9,02;260,00;6,00;1228,52;0,00;5,67;0,00;-11,44;966,19;724,31;377,00;1226,37;5,02;0,33;0,20;16,28;0,73;20,36
757980;;0,00;;14,34;0,00;0,00;0,99;1,00;1,28;17,15;36,00;20,67;37,92;52,53;1,00;36,92;6,00;201,90;0,00;0,67;0,00;0,00;127,37;88,52;105,33;;3,27;0,33;0,40;14,34;0,00;14,34
758287;;0,00;20,33;15,72;8,00;0,00;0,64;0,90;0,59;16,39;41,00;108,33;9,07;33,29;1,92;7,16;5,97;252,00;0,00;3,67;0,00;-2,38;271,94;268,34;217,00;252,00;2,08;0,00;0,07;9,43;1,02;14,35
763400;;0,00;30,00;9,63;0,00;0,00;0,97;1,02;0,99;0,75;66,33;96,33;13,93;4,77;2,63;11,31;5,97;593,75;0,00;1,00;0,00;0,29;594,92;613,77;223,00;590,12;1,05;0,00;0,00;;1,96;9,54
768579;;0,00;30,00;8,20;0,00;0,00;1,00;1,01;1,17;0,00;26,00;43,67;9,28;5,49;0,77;8,52;5,97;280,27;0,00;0,00;0,00;0,12;287,90;297,55;113,00;277,80;1,57;0,00;0,00;3,45;1,03;3,45
771855;;0,00;30,33;16,66;0,00;0,00;0,99;1,00;1,00;24,68;44,33;78,33;102,64;99,51;11,49;91,15;5,97;385,68;0,00;10,67;0,00;-0,09;490,93;413,00;213,33;361,63;2,62;0,33;0,27;16,60;1,19;16,60
774591;;16,67;30,33;9,66;2,00;1,00;0,99;0,95;0,71;0,00;29,33;53,00;4,37;2,14;2,05;2,32;5,97;341,01;0,00;0,00;-0,06;-0,78;206,31;195,90;164,00;341,01;0,74;0,00;0,00;8,57;0,90;8,57
777352;;0,00;30,33;9,81;0,00;0,00;0,99;1,01;0,81;0,00;17,67;26,00;3,94;14,38;0,17;3,78;5,97;310,25;0,00;0,00;-0,47;0,16;594,83;631,70;86,67;387,53;1,78;0,00;0,07;;1,20;9,13
778042;;0,00;23,00;10,04;1,00;0,00;1,13;0,99;1,61;1,34;34,67;60,67;7,98;2,59;3,24;4,74;7,27;21,53;0,00;2,00;0,00;-0,15;45,89;38,43;43,33;;0,56;0,13;0,13;9,54;1,20;9,54
779901;;0,00;30,33;30,18;0,00;0,00;0,99;1,36;1,34;7,68;25,33;105,00;88,12;62,49;43,97;44,15;5,97;283,28;0,00;0,33;16,32;16,31;542,42;485,25;79,33;283,28;6,17;0,27;0,47;16,28;1,41;16,28
780404;;0,00;23,67;8,08;0,00;0,00;1,01;1,00;0,52;0,00;22,00;27,33;7,04;6,92;3,33;3,71;5,97;22,81;0,00;0,00;0,00;0,00;44,17;39,24;22,33;;1,19;0,13;0,40;8,08;0,94;8,08
781282;;0,00;24,33;8,73;0,00;0,00;0,66;0,89;;11,70;11,67;35,00;9,64;19,48;8,82;0,82;5,97;57,88;0,00;12,67;0,00;-1,43;82,77;70,08;50,33;57,04;3,06;0,27;0,33;3,45;1,20;3,45
781788;;0,00;30,33;12,65;0,00;0,00;0,99;1,19;1,20;35,55;58,33;44,00;105,07;92,72;14,92;90,15;;2255,53;1,15;7,00;0,00;3,58;708,96;641,44;278,33;2254,53;3,20;0,20;0,00;9,54;1,39;10,68
782704;;0,00;;10,75;0,00;0,00;1,01;1,08;1,02;0,00;32,33;62,67;3,91;0,00;0,00;3,91;5,97;27,99;0,00;0,00;0,00;1,30;115,02;115,60;18,00;25,71;0,00;0,00;0,00;4,32;0,00;4,32
784752;;0,00;30,33;14,89;0,00;0,00;0,99;1,23;0,73;1,33;26,33;70,33;20,73;7,42;3,57;17,17;5,97;344,08;0,00;0,33;0,00;5,17;308,41;298,71;221,67;342,29;1,78;0,07;0,00;14,29;0,87;14,29
788967;;7,69;30,33;15,33;0,00;1,00;0,99;1,08;1,22;0,00;24,33;42,33;25,14;68,29;0,17;24,97;5,97;873,13;0,00;0,00;0,00;1,90;710,69;729,96;194,33;;13,40;0,00;0,07;16,60;1,25;16,60
789791;;0,00;30,33;16,70;0,00;0,00;0,99;0,85;0,52;0,00;27,33;62,33;16,83;14,69;0,84;15,98;5,97;122,80;0,00;0,00;0,10;-3,88;416,91;424,96;59,67;121,22;3,40;0,00;0,13;3,08;0,83;3,08
792799;;0,00;23,67;3,61;0,00;0,00;0,93;1,09;0,00;0,13;42,67;86,33;11,55;0,13;0,62;10,93;5,97;0,80;0,00;0,33;0,00;0,00;68,88;51,52;6,33;0,79;0,13;0,20;0,07;3,45;1,08;3,45
794258;;0,00;30,33;16,69;0,00;0,00;0,99;1,07;1,64;0,00;43,67;61,33;113,15;97,83;0,00;113,15;5,97;399,00;0,00;0,00;2,35;1,74;473,44;383,16;191,00;398,31;2,21;0,33;0,27;9,92;1,10;9,92
794925;;0,00;30,33;4,02;0,00;0,00;0,99;0,97;0,70;0,00;9,67;42,67;20,69;1,55;0,36;20,33;5,93;49,88;0,00;0,00;0,00;0,00;745,21;775,15;19,67;49,88;1,55;0,20;0,13;3,45;1,00;3,45
795544;;0,00;29,67;9,08;0,00;0,00;0,98;1,08;0,66;9,13;30,67;49,33;123,18;13,43;28,11;95,08;5,93;107,64;0,00;12,67;0,00;1,03;372,80;263,33;73,00;107,64;0,87;0,33;0,20;3,08;0,86;3,08
795626;;0,00;30,33;9,60;0,00;0,00;0,99;0,99;;6,83;31,33;158,00;4,20;21,42;1,33;2,87;5,93;251,61;0,00;3,33;0,00;-0,10;151,54;157,50;160,67;251,61;1,38;0,00;0,13;9,54;0,13;9,54
798149;;0,00;2,67;9,30;0,00;0,00;0,75;1,07;0,55;0,00;9,33;14,33;3,16;0,37;0,00;3,16;5,93;20,17;0,00;0,00;0,00;0,99;16,14;13,69;15,33;18,91;0,37;0,07;0,00;5,72;0,16;5,72
798420;;0,00;30,33;;0,00;0,00;0,99;1,01;0,98;0,06;19,67;37,00;3,92;0,79;0,00;3,92;5,93;193,99;0,00;0,33;0,00;0,21;210,21;220,63;114,67;193,22;0,31;0,00;0,00;9,54;1,04;14,46
798903;;0,00;27,67;15,18;0,00;0,00;0,94;1,00;1,15;0,17;25,33;28,67;4,98;11,96;0,33;4,65;5,93;168,36;0,00;0,33;0,00;0,00;98,43;78,23;98,67;168,36;1,35;0,07;0,07;13,96;0,60;13,96
800199;;0,00;30,00;13,79;2,00;0,00;1,00;0,74;1,01;0,00;26,67;63,33;4,25;7,33;0,53;3,72;6,37;168,28;1,83;0,00;0,00;-5,30;138,54;143,69;144,67;;0,89;0,02;0,07;9,85;1,48;11,68
802353;;0,00;30,33;13,42;0,00;0,00;0,99;0,83;1,11;56,01;36,67;92,33;24,90;58,06;0,24;24,66;6,37;904,97;0,00;3,33;0,00;-3,45;280,88;268,59;258,33;904,73;14,23;0,20;0,13;9,54;1,00;9,54
802567;;11,11;30,33;;0,00;1,00;0,99;1,02;1,01;0,00;44,67;57,00;147,29;66,21;0,00;147,29;6,37;746,64;3,97;0,00;0,00;0,46;993,77;905,73;274,67;746,04;3,08;0,07;0,07;9,54;0,81;18,42
802876;;0,00;;9,71;0,00;0,00;1,17;1,04;1,08;0,00;22,33;27,67;0,89;0,00;0,11;0,78;6,37;127,85;0,00;0,00;0,00;0,58;221,72;235,80;54,33;127,06;0,00;0,00;0,00;9,52;1,94;9,52
804600;;0,00;24,33;;0,00;0,00;0,86;1,00;0,60;0,00;11,67;11,67;0,42;0,00;0,03;0,38;6,37;179,04;0,00;0,00;0,00;0,00;211,21;224,77;63,00;179,04;0,00;0,07;0,00;3,45;0,00;3,45
807436;;0,00;;;0,00;0,00;0,99;0,56;0,97;22,39;84,33;99,67;173,99;415,25;47,54;126,45;6,37;578,32;0,00;24,33;-0,85;-16,85;333,37;164,05;329,00;578,23;2,81;0,40;0,40;;0,70;13,96
809177;;0,00;29,00;47,40;3,00;0,00;1,03;0,64;;1,03;35,00;213,00;11,21;1,28;0,71;10,51;6,37;229,99;0,00;0,67;-30,76;-25,78;191,97;192,62;118,67;292,74;0,64;0,10;0,03;14,46;1,13;21,51
809402;;0,00;28,00;11,92;0,00;0,00;0,82;1,28;0,84;4,97;38,33;63,33;36,91;37,84;0,11;36,80;6,33;1258,43;0,00;0,33;4,79;5,01;569,24;546,63;304,00;;4,14;0,07;0,00;9,92;1,27;11,52
814472;;0,00;30,33;17,01;0,00;0,00;0,99;0,85;0,70;0,00;39,00;197,00;3,32;0,56;0,15;3,17;;343,63;0,00;0,00;0,00;-3,72;521,04;553,59;222,33;343,63;0,32;0,00;0,00;9,54;1,68;14,46
816850;;0,00;9,33;5,79;0,00;0,00;1,50;0,99;1,96;0,00;12,33;24,33;0,67;0,00;0,00;0,67;;13,40;0,00;0,00;0,00;0,00;25,74;26,82;5,33;13,41;0,00;0,20;0,00;3,08;3,00;3,08
817755;;0,00;30,33;28,05;0,00;0,00;0,99;0,81;0,79;33,13;89,33;153,67;41,63;82,53;18,72;22,91;;2108,36;0,00;20,67;0,00;-8,12;769,89;770,00;643,67;2100,57;1,96;0,07;0,00;16,60;0,56;16,60
822434;;0,00;30,33;20,67;0,00;0,00;0,99;1,04;0,96;5,98;47,67;79,00;50,74;128,05;13,81;36,94;6,33;727,65;3,97;4,33;0,00;1,15;504,34;470,09;275,33;725,62;1,33;0,07;0,07;16,28;1,00;20,25
823008;;0,00;24,33;29,33;0,00;0,00;1,11;0,74;0,69;6,88;39,00;60,33;25,86;78,42;7,04;18,82;6,33;239,78;0,00;4,33;0,00;-11,24;210,94;193,96;85,67;239,50;4,03;0,20;0,47;3,45;1,21;3,45
824014;;0,00;27,00;27,32;0,00;0,00;1,11;0,82;;4,10;52,00;36,33;79,74;211,98;6,07;73,68;6,30;981,47;0,00;2,00;0,00;-7,42;459,12;405,22;378,67;976,60;5,15;0,13;0,20;16,28;1,16;20,36
828056;;0,00;30,33;27,37;0,00;0,00;0,99;1,60;0,87;3,33;60,33;104,33;68,90;213,97;5,61;63,29;6,30;1094,24;0,00;1,33;0,00;24,73;929,07;907,23;389,67;;6,29;0,13;0,17;13,44;1,19;13,44
828280;;0,00;18,67;;0,00;0,00;0,86;1,00;1,32;0,00;10,00;14,67;5,48;1,66;5,48;0,00;6,30;16,15;0,00;0,00;0,00;0,00;25,12;20,95;9,33;;0,89;0,07;0,13;6,56;1,50;6,56
830201;;0,00;28,67;8,71;0,00;0,00;0,98;1,15;0,66;0,00;27,33;20,00;31,91;36,58;0,00;31,91;6,30;199,69;0,00;0,00;0,00;1,91;233,90;215,31;132,33;279,46;1,99;0,13;0,13;8,48;0,87;8,48
832263;;0,00;29,33;9,61;0,00;0,00;0,92;1,00;0,67;3,92;32,67;76,67;13,90;19,79;2,79;11,11;7,40;176,43;0,00;2,00;0,00;-0,05;175,63;173,05;138,67;176,41;1,35;0,13;0,13;9,54;3,00;9,54
836216;;0,00;28,67;14,51;0,00;0,00;0,94;1,00;0,89;0,00;12,33;45,00;0,29;0,00;0,29;0,00;;15,24;0,00;0,00;0,00;-0,02;112,69;120,27;11,00;15,24;0,00;0,07;0,00;9,54;1,50;14,46
838598;;0,00;30,33;13,54;0,00;0,00;0,99;0,61;;43,03;45,00;150,00;101,94;47,87;0,05;101,89;6,30;272,61;0,00;29,00;0,00;-7,85;368,10;265,26;147,67;351,78;1,61;0,23;0,40;9,90;0,00;9,90
840601;;0,00;30,33;7,59;0,00;0,00;0,99;1,19;1,13;0,66;57,33;130,00;7,97;6,76;0,17;7,80;7,40;769,91;0,00;0,33;0,00;2,21;374,75;390,84;217,00;768,68;1,07;0,00;0,00;6,56;0,12;6,56
840849;;0,00;4,33;1,41;1,00;0,00;0,92;1,14;0,97;0,00;2,00;18,00;0,00;0,00;0,00;0,00;6,30;42,72;0,00;0,00;0,00;0,00;0,63;0,67;5,00;8,74;0,00;0,00;0,00;1,31;1,00;1,31
844289;;33,33;;12,55;0,00;1,00;0,87;0,80;0,79;0,00;7,33;22,00;5,03;0,00;0,52;4,51;6,27;659,90;0,00;0,00;0,00;-3,82;20,43;16,18;78,33;659,90;0,00;0,33;0,00;1,31;1,20;1,31
845166;;0,00;30,00;29,27;1,00;0,00;1,00;0,67;;1,59;73,33;152,67;10,90;6,71;1,18;9,72;6,27;426,53;3,97;1,33;0,00;-14,50;597,74;623,61;125,67;426,21;1,13;0,00;0,00;9,54;0,68;18,42
845767;;0,00;30,33;23,83;0,00;0,00;0,99;0,69;0,72;1,64;38,67;49,00;19,32;53,44;0,16;19,16;6,27;1112,73;0,00;2,00;0,00;-11,09;586,58;606,37;298,33;1106,56;4,13;0,00;0,07;16,28;1,71;16,28
846209;;0,00;30,00;12,99;0,00;0,00;1,00;0,98;;0,00;13,33;33,67;3,97;34,02;0,00;3,97;6,27;115,67;0,00;0,00;0,00;-0,48;45,88;44,44;62,67;115,67;5,23;0,20;0,27;9,92;1,33;12,31
846352;;7,69;;;0,00;1,00;0,99;1,01;1,47;11,62;46,67;42,33;41,56;17,20;41,17;0,39;6,27;446,13;0,00;8,33;0,00;0,22;429,74;413,21;204,33;445,20;1,04;0,13;0,00;9,54;1,00;14,46
847080;;0,00;26,67;15,44;0,00;0,00;1,05;1,06;0,70;15,28;30,33;32,67;81,97;73,64;19,79;62,17;7,40;162,56;0,00;1,67;0,00;1,44;252,91;179,69;61,00;159,96;8,23;0,40;0,40;9,54;1,50;14,46
847432;;5,88;26,33;;0,00;1,00;0,95;1,02;1,13;0,19;40,00;77,67;24,82;3,81;0,09;24,73;6,27;466,01;0,00;0,33;0,00;0,33;163,75;148,65;291,67;464,68;0,85;0,07;0,00;9,92;1,29;9,92
847923;;0,00;29,67;;0,00;0,00;0,98;0,94;0,85;0,00;53,33;59,00;4,71;2,77;0,12;4,59;6,27;99,37;0,00;0,00;0,00;-1,42;137,26;133,30;132,00;99,37;0,41;0,00;0,00;14,34;0,75;14,34
848977;;0,00;;4,29;0,00;0,00;0,99;0,85;0,19;0,00;12,33;9,67;1,08;0,69;0,00;1,08;6,27;18,61;0,00;0,00;0,00;0,00;158,49;168,42;7,67;18,61;0,69;0,00;0,07;3,45;1,50;3,45
852635;;0,00;30,33;40,05;0,00;0,00;0,99;0,75;0,89;6,12;55,33;159,00;355,36;456,57;6,22;349,13;7,33;862,43;0,00;7,00;0,00;-15,19;646,89;308,89;324,00;858,60;2,92;0,20;0,33;25,08;1,02;29,16
852871;;0,00;29,67;9,80;0,00;0,00;0,98;1,02;0,67;0,00;26,67;132,67;3,21;6,33;0,07;3,14;7,33;252,97;0,00;0,00;0,00;0,25;119,79;122,18;108,67;;1,29;0,00;0,07;9,54;1,13;9,54
853076;;0,00;29,33;88,25;0,00;0,00;0,99;0,52;;3,57;52,33;96,00;37,03;53,09;3,81;33,22;6,17;429,09;5,75;2,67;0,00;-74,49;444,21;422,79;402,67;;1,31;0,10;0,13;13,15;0,40;23,70
853742;;0,00;;16,44;0,00;0,00;0,99;0,94;0,88;89,08;50,33;106,33;84,04;104,17;4,11;79,93;6,13;785,40;1,06;70,33;0,00;-1,56;431,13;366,62;496,67;783,97;1,24;0,20;0,20;14,34;1,07;15,41
858187;;0,00;30,00;7,56;0,00;0,00;1,00;0,83;;4,09;29,33;52,67;30,74;14,74;4,68;26,06;6,13;234,78;0,00;1,33;0,00;-1,92;165,77;131,73;114,67;234,78;2,47;0,20;0,00;;1,18;4,32
858283;;0,00;;20,93;0,00;0,00;0,99;0,92;0,92;3,19;43,67;112,00;28,34;159,71;0,96;27,39;6,13;729,42;3,97;4,67;0,00;-2,37;244,31;229,18;410,00;720,03;2,94;0,27;0,27;9,54;0,92;18,42
858340;;0,00;30,33;13,10;0,00;0,00;0,99;0,93;0,96;58,28;33,67;139,00;46,57;68,65;15,48;31,09;6,13;295,77;0,00;39,67;1,03;-1,40;157,67;113,15;116,67;293,74;1,63;0,33;0,20;;0,38;9,54
860363;;0,00;30,33;27,23;0,00;0,00;0,99;0,97;1,20;341,74;55,33;86,33;493,42;742,66;447,33;46,09;;3596,27;2,40;63,33;-0,90;-1,07;2415,35;2044,11;858,33;3591,38;3,80;0,33;0,13;20,26;1,17;22,66
861888;;0,00;28,00;25,92;1,00;0,00;1,07;1,02;0,85;4,73;78,33;61,00;47,59;59,05;2,52;45,07;6,13;136,02;0,00;3,00;0,00;0,66;146,66;104,31;93,33;136,02;1,70;0,33;0,47;16,28;0,95;20,36
865571;;0,00;29,00;4,46;0,00;0,00;0,97;0,98;0,66;0,00;33,67;40,33;18,70;0,00;13,02;5,68;;21,82;0,00;0,00;0,00;0,00;106,42;92,97;18,33;21,80;0,00;0,20;0,00;4,32;0,67;4,32
865682;;0,00;;5,51;0,00;0,00;1,41;1,17;1,90;0,00;15,67;18,67;0,87;0,36;0,19;0,68;6,13;43,26;0,00;0,00;0,00;0,00;74,61;78,68;22,67;63,13;0,36;0,00;0,00;4,45;2,82;4,45
869008;;0,00;28,33;;0,00;0,00;0,99;1,17;0,27;0,00;21,67;37,67;25,31;7,55;1,62;23,69;6,13;45,16;0,00;0,00;0,00;0,00;174,80;159,95;34,67;45,16;0,65;0,27;0,20;1,31;3,00;1,31
872444;;0,00;4,33;3,89;0,00;0,00;1,85;0,94;;0,00;6,00;10,33;0,07;0,58;0,00;0,07;6,13;5,99;0,00;0,00;0,00;0,00;29,23;31,00;3,00;5,99;0,58;0,00;0,20;3,45;1,50;3,45
872649;;0,00;27,00;9,80;0,00;0,00;1,04;1,01;;0,00;19,00;33,00;0,84;0,16;0,84;0,00;6,13;34,51;0,00;0,00;0,00;0,18;83,06;87,95;34,33;34,25;0,16;0,00;0,00;9,75;0,86;9,75
872989;;0,00;30,33;;0,00;0,00;0,99;1,13;1,27;59,51;45,67;128,00;34,18;119,24;22,37;11,81;6,13;500,32;0,00;56,00;0,00;3,78;344,46;323,37;310,67;499,02;1,45;0,00;0,13;9,54;1,46;9,54
873119;;11,11;30,33;9,93;0,00;1,00;0,99;0,75;1,05;2,64;35,33;42,33;13,84;19,54;0,16;13,68;6,13;300,53;0,00;3,00;0,00;-3,79;401,46;414,74;178,33;299,41;2,17;0,07;0,07;6,56;0,11;6,56
875239;;0,00;26,00;9,85;0,00;0,00;1,00;0,67;1,02;21,76;37,00;86,67;79,09;25,53;73,27;5,82;6,10;105,03;0,00;1,33;0,00;-4,85;195,08;122,50;43,33;105,03;7,77;0,27;0,13;6,56;1,21;6,56
877706;;0,00;25,00;9,59;0,00;0,00;0,96;1,01;0,99;2,25;15,33;19,67;46,36;40,09;0,00;46,36;6,10;203,63;0,00;0,67;0,00;0,15;175,57;113,84;40,33;197,22;6,35;0,27;0,27;9,54;1,00;9,54
880500;;0,00;30,33;17,63;0,00;0,00;0,99;0,93;0,82;118,71;37,67;59,67;310,12;209,13;138,28;171,83;6,10;392,58;0,00;8,00;0,00;-1,72;506,24;201,31;165,00;390,33;5,52;0,40;0,47;16,28;1,03;16,28
884410;;0,00;17,00;;0,00;0,00;0,82;0,89;0,63;0,00;8,67;13,00;0,13;1,35;0,13;0,00;6,10;31,77;0,00;0,00;0,00;0,00;3,61;3,63;19,67;31,77;0,88;0,07;0,13;3,45;0,83;3,45
884655;;0,00;;17,84;0,00;0,00;1,00;0,56;1,64;1,02;18,00;31,33;3,44;2,77;0,98;2,46;;76,59;0,00;0,33;-11,75;-11,85;62,80;50,30;82,33;76,04;0,77;0,13;0,07;9,54;1,36;9,54
884741;;0,00;27,00;13,77;0,00;0,00;1,00;0,99;0,83;4,07;51,67;88,67;26,15;15,48;6,74;19,41;7,33;215,21;0,00;2,33;0,00;-0,28;220,92;207,35;148,67;213,67;1,53;0,13;0,07;;1,03;13,50
890974;;0,00;30,33;18,09;0,00;0,00;0,99;0,57;0,82;0,00;28,67;29,00;86,30;145,02;0,00;86,30;6,10;323,64;0,00;0,00;0,00;-11,62;285,64;213,30;107,33;322,47;5,07;0,33;0,40;9,54;1,00;9,54
891856;;0,00;29,67;19,50;0,00;0,00;0,94;0,94;1,37;0,68;18,67;53,33;134,79;244,37;2,03;132,76;6,10;250,63;2,43;1,67;-0,10;-1,89;162,86;30,03;45,00;249,80;6,48;0,73;0,87;16,28;0,00;18,71
892368;;0,00;30,33;21,96;0,00;0,00;0,99;0,96;1,25;36,84;45,00;75,00;74,94;61,81;39,87;35,07;6,10;576,60;0,00;11,00;0,00;-1,20;806,74;771,32;182,00;568,53;2,28;0,13;0,07;16,28;1,16;20,36
892394;;0,00;30,33;18,50;0,00;0,00;0,99;1,00;1,06;31,99;74,67;86,00;58,53;77,28;17,61;40,92;6,10;2148,90;3,97;12,67;0,00;-0,12;1359,04;1387,37;656,33;2139,94;2,94;0,00;0,00;9,54;1,32;18,42
893587;;6,67;30,33;18,16;0,00;1,00;0,99;0,99;;7,19;50,00;126,00;9,55;10,24;8,23;1,32;6,10;822,37;0,00;3,67;0,00;-0,18;494,58;518,83;290,33;;1,47;0,00;0,00;;0,70;9,54
893683;;8,33;30,33;9,72;0,00;1,00;0,99;1,03;0,79;0,00;14,33;57,67;2,82;11,56;0,00;2,82;6,10;119,19;0,00;0,00;0,00;0,39;62,82;64,20;74,67;134,17;3,08;0,03;0,10;9,70;0,00;9,70
893717;;0,00;29,33;25,32;0,00;0,00;0,99;1,53;1,41;0,00;30,33;49,00;5,19;1,03;0,06;5,13;;171,09;0,00;0,00;18,81;20,02;140,91;139,02;105,00;169,12;0,49;0,07;0,00;;1,53;13,96
894608;;0,00;30,00;20,36;0,00;0,00;1,00;1,01;1,21;0,36;51,67;209,67;20,73;8,31;0,68;20,05;6,10;203,82;0,00;1,33;-1,79;0,20;209,99;200,17;96,33;201,52;0,76;0,07;0,07;16,28;0,92;17,13
896928;;0,00;26,33;16,23;11,00;0,00;0,95;1,09;1,94;0,31;27,33;104,33;6,94;3,59;1,01;5,93;;88,94;0,00;0,67;0,47;2,26;187,53;154,38;38,33;88,54;1,95;0,13;0,07;15,38;1,15;15,38
897261;;0,00;30,00;10,92;0,00;0,00;0,97;1,09;0,99;2,35;40,33;25,33;34,48;33,11;2,59;31,88;6,07;245,13;0,00;1,67;0,00;1,39;259,81;233,98;138,67;239,62;3,31;0,13;0,13;9,92;0,98;9,92
897383;;0,00;29,00;4,53;0,00;0,00;0,93;0,97;0,85;0,00;31,33;119,67;5,99;0,07;0,14;5,85;6,10;148,54;0,00;0,00;0,00;0,00;191,42;198,08;98,67;148,07;0,07;0,13;0,00;4,32;0,00;4,32
897394;;0,00;30,33;17,23;0,00;0,00;0,99;1,11;1,19;0,00;36,00;99,33;100,72;51,61;0,82;99,90;;310,76;3,97;0,00;0,00;2,83;737,38;681,23;144,33;;2,34;0,13;0,13;9,92;0,96;18,68
899812;;0,00;23,67;17,43;0,00;0,00;0,85;1,56;0,90;1,26;18,00;82,00;5,35;7,69;2,01;3,34;6,07;56,21;0,00;1,67;4,79;14,56;58,20;55,91;18,33;54,32;2,34;0,13;0,13;9,92;1,71;11,52
905432;;12,50;29,67;9,54;0,00;1,00;0,98;1,00;1,24;0,51;24,67;51,33;111,37;24,63;90,67;20,70;5,83;64,32;0,00;0,67;0,00;0,00;141,14;27,44;56,00;64,32;0,96;0,47;0,47;9,54;0,87;9,54
908755;;0,00;29,33;;0,00;0,00;1,02;0,83;1,13;27,48;92,00;147,33;104,64;125,57;18,92;85,72;5,83;754,19;0,00;27,00;-3,89;-6,16;647,96;580,26;470,33;753,51;1,38;0,00;0,13;;0,67;16,60
910012;;0,00;22,00;5,44;0,00;0,00;1,00;1,02;;0,00;20,67;30,67;6,26;0,18;0,00;6,26;5,83;34,17;1,06;0,00;0,00;0,00;118,43;119,63;9,67;34,17;0,18;0,27;0,07;4,32;1,10;5,38
911196;;0,00;;12,97;0,00;0,00;0,99;0,79;1,07;4,37;66,33;40,33;34,72;43,71;3,73;30,99;5,83;213,69;0,00;3,67;-4,45;-4,02;261,96;232,18;175,00;212,12;4,48;0,13;0,27;9,54;1,91;9,54
912776;;0,00;;;0,00;0,00;0,99;1,01;0,88;3,53;25,00;46,33;9,34;9,14;1,28;8,07;5,83;107,64;3,97;2,00;0,00;0,41;153,09;152,42;72,33;;2,34;0,07;0,13;16,28;0,30;20,25
913623;;0,00;30,33;;0,00;0,00;0,99;0,92;;0,00;109,67;42,00;143,23;148,51;0,33;142,90;5,83;1291,41;0,00;0,00;0,00;-2,19;699,14;582,41;445,33;1291,35;4,33;0,33;0,20;14,02;0,00;14,02
916331;;0,00;30,33;;0,00;0,00;0,99;1,00;;1,42;34,67;70,00;13,56;15,89;4,07;9,49;5,83;163,03;0,00;1,33;0,00;-0,07;150,31;145,32;58,67;151,36;1,36;0,07;0,20;9,54;2,29;14,46
