ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
12310834;0;0;30,33;21,58;0;0;0,99;0,47;;0,47;24,67;56,33;6,31;30,73;0;6,31;0,33;1000,84;2,91;0,33;0;-17,2;573,82;561,56;345;996,64;2,69;0;0,07;9,54;0,51;12,44
12311614;1;0;;9,94;10;0;0,98;0,96;0,49;2,36;30,67;27;11,92;19,18;3,94;7,98;0,33;49,62;0;2,67;-0,47;-0,61;51,72;37,37;43;49,62;1,51;0,2;0,33;9,54;0;9,54
12314882;0;0;;13,37;0;0;0,99;0,95;0,92;2,31;15,67;34,33;73,52;6,52;70,16;3,36;0,33;116,93;0;5;0;-0,91;180,98;103,66;150,67;116,83;0,52;0,33;0,27;8,26;1,2;8,26
12318401;1;0;;;0;0;1;0,98;0,97;0;21,67;23,33;14,64;63,55;0;14,64;0,33;222,5;0;0;0;-0,25;193,13;168,33;146,67;222,5;1,36;0,13;0,4;9,54;1,11;9,54
12319071;0;0;30,33;21,43;6;0;0,99;1,1;0,4;10,27;93,33;43;145,76;161,3;22,51;123,25;0,33;336,42;0;3,67;0;3,17;417,07;260,39;157;335,26;6,23;0,4;0,6;;1,21;16,28
12319885;1;0;9,67;7,46;7;0;0,52;0,98;0,09;0;8,67;31;0,79;15,66;0,47;0,32;0,33;26,18;0;0;0;-0,23;3,59;2,23;14,67;26,18;4,03;0,4;0,33;7,46;1;7,46
12321229;1;0;29,33;;0;0;0,95;0,92;1,6;41,66;17,67;78,67;27,02;51,21;11,31;15,71;0,33;208,35;0;31;0;-1,55;153,46;122,07;127;203,16;1,89;0,33;0,27;9,54;0,94;9,54
12321811;0;0;30,33;11,54;0;0;0,99;1,28;1,1;0;26;87;8,47;6,19;0,07;8,4;0,33;421,92;0;0;4,79;4,85;208,03;199,13;157,67;421,92;1,61;0,07;0;9,92;1,44;11,52
12322924;1;0;22;26,47;30;0;0,23;0,05;0;3,88;42,67;151,33;54,77;55,24;3,11;51,66;;617,22;0,77;3,33;-24,57;-37,8;307,43;252,63;287,67;;1,97;0,27;0,07;4,74;0;5,51
12323279;0;0;27;20,51;0;0;0,96;0,93;0,09;0;9,33;160,33;0,81;14,94;0,63;0,18;0,33;48,56;1,06;0;-0,7;-2,07;7,82;5,02;25;48,57;3,87;0,13;0,13;6,56;1;7,62
12323538;1;0;4,33;6,58;3;0;1,62;1,01;0,83;0,26;4,67;12;4,59;2,19;0;4,59;0,33;3,11;0;0,33;0;0,06;5,53;0,6;6,67;3,11;0,54;0,07;0,27;6,56;1,46;6,56
12324943;1;12,5;29;9,6;0;1;0,97;0,99;1,01;4,79;15,33;65;0,18;37,78;0,18;0;0,33;330,48;0;1,67;0;-0,1;321,83;310,96;157,33;;1,67;0;0,27;9,54;1,08;9,54
12325494;1;0;15,33;14,08;0;0;1,04;1,06;1,09;0,43;10,67;32,67;0,58;4,82;0,57;0,01;0,33;207,7;0;0,67;0,57;1,31;288,58;283,22;52,67;207,46;0,69;0,07;0,07;6,56;1;6,56
12325576;1;0;30,33;20,78;4;0;0,99;1,31;0,26;0,57;19,67;64,33;14,22;16,73;1,52;12,7;;367,4;0;0,33;13,75;9,73;265,52;245,69;137;361,72;1,15;0,13;0,13;;1,35;9,54
12327835;0;0;;;0;0;1,02;1,07;0,76;0,16;11,33;36,67;123,07;0,54;122,59;0,48;0,33;263,89;0;0,67;0;1,01;1165;1040,81;32,67;263,89;0,35;0,47;0,13;9,54;1,29;9,54
12329673;1;0;29;12,69;8;0;0,9;1,06;0;0,86;5,67;33,33;0;1,48;0;0;0,33;2,72;0;0,67;-2,29;1,07;93,09;91,67;10,33;2,47;0,61;0;0,2;;1,18;9,92
12329840;1;0;14,67;6,56;18;0;0,48;1;0;0;5,67;25;0;0,09;0;0;0,33;139,31;0;0;0;0;163,56;162,69;27,67;130,68;0,05;0;0;6,56;0,84;6,56
12333101;1;0;30;16,65;0;0;1;0,98;1,06;11,86;50;71;90,13;141,41;13,18;76,95;0,33;406,65;0;5,67;0;-0,55;554,78;464,01;229;403,58;2,67;0,2;0,27;;1,5;16,28
12335380;1;0;;;0;0;1,5;1;3;0;2;18;0,08;0;0,08;0;;0,44;0;0;0;0;0,08;0;0,67;0,44;0;0,13;0;;1;6,56
12337004;1;0;30,33;;0;0;0,99;1,62;1,12;0;21,33;42,67;0,54;0;0;0,54;0,33;591,61;0;0;0;15,25;745,41;744,87;180,67;539,42;0;0;0;6,56;1,37;6,56
12338086;1;0;28,67;8,85;0;0;0,94;0,75;0,27;0;11;55;0;0;0;0;0,33;191,55;0;0;0;-3,26;196,32;192,06;65;191,55;0;0;0;6,56;0,75;6,56
12338325;1;0;24,33;7,55;0;0;0,74;1,24;0,78;0,49;14,33;27,33;109,99;0,62;108,42;1,57;0,33;134,71;0;0,33;0;2,71;249,95;139,18;31,33;134,71;0,31;0,27;0;;1,19;6,56
12338898;0;0;30,33;25,29;0;0;0,99;0,85;1,22;21,14;30,67;55;116,94;133,11;1,49;115,45;0,33;255,22;0;7;-0,01;-5,59;262,57;140,07;200;327,69;1,86;0,6;0,47;21,25;1,19;21,25
12339573;0;0;22;9,8;0;0;0,5;0,48;0,18;0,32;9,33;20;2,78;11,36;0,42;2,36;0,3;129,4;0;0,33;0;-7,67;238,55;232,08;49,33;126,44;4,41;0,07;0,13;3,08;0,75;3,08
12340051;1;0;12,33;6,86;19;0;0,73;0,78;;0;7,33;14;0;0,05;0;0;0,33;50,5;0,96;0;0;-2,29;20,83;19,32;68;50,5;0,05;0;0;5,9;1,92;6,86
12341109;1;0;13,33;6,81;15;0;0,68;1,02;0;0;5,33;19,33;5,39;10,74;0;5,39;0,33;11,23;0;0;0;0,25;6,37;0;24,67;11,23;0,41;0,13;0,13;5,85;0,99;5,85
12342729;1;0;9;9,55;12;0;0,67;1;0,27;2,87;5;39,67;0,14;3,23;0,14;0;0,3;10,76;0;0,67;0;-0,02;4,18;4,03;10;;0,81;0,07;0,2;;1;9,54
12343219;1;0;30;;0;0;1;1,23;1,53;0,43;36;133;5,55;9,25;3,98;1,57;;192,81;0;1;0,11;6,13;136,02;110,53;243,67;192,27;0,92;0,13;0;6,56;0,96;6,56
12349989;1;0;19,67;6,58;8;0;1,12;1;1,38;0;8;14,33;0,38;0;0;0,38;0,3;150,3;0;0;0;-0,03;193,32;192,94;33,33;150,3;0;0;0;6,56;0;6,56
12358040;0;0;30,33;8,26;0;0;0,99;1;1,54;3,99;8,33;20,33;4,07;5,86;2,03;2,04;;19,41;0;9;0;0;15,98;5,93;59,67;19,41;0,47;0,27;0,4;8,26;0;8,26
12360969;0;0;14;14,94;6;0;1,79;1,19;0;0;2;16;0;0;0;0;0,3;0;0,8;0;0;4,36;0;0;0;0;0;0;0;10,8;0;11,6
12361986;1;0;4;6,66;0;0;0,25;1,43;;0;3,67;2,33;1,16;1,27;0;1,16;0,3;1,85;0;0;0;0;1,76;0,35;3,33;;1,27;0,07;0,07;6,66;1,09;6,66
12362645;1;0;7;12,55;0;0;0,14;0,73;0;0;7,67;84;14;2,82;0;14;0,3;3,71;0;0;0;-5,02;14,91;0,11;11;3,71;0,53;0,33;0,33;6,56;0,94;6,56
12363167;1;0;29,67;6,6;0;0;0,98;0,99;1,07;0,09;9,67;20,67;0,93;2,02;0,48;0,45;0,3;451,02;0;0,33;0;-0,06;320,28;319,34;147,67;450,38;0,81;0,07;0,07;6,56;1;6,56
12367291;1;14,29;7,33;7,76;0;1;1,64;0,98;0;5,11;7,33;14,67;12,44;5,2;11,74;0,69;0,3;7,64;1,06;0,33;0;-0,21;40,04;27,38;5,33;7,64;2,6;0,27;0,13;6,56;1;7,62
12369120;1;0;30,33;12,69;0;0;0,99;0,75;1,36;0;12,33;48,33;0,68;2,75;0;0,68;;1316,42;0;0;-1,85;-4,73;123,72;123,04;483,67;1303,21;0,16;0,13;0;;0,53;9,54
12369796;0;0;29;5,21;0;0;1,03;0,63;0,61;0;13,33;29,67;7,67;7,29;0,39;7,28;0,23;137,6;0;0;0;-2,91;370,41;362,69;52;137,6;1,33;0,2;0,27;3,08;0,75;3,08
12370212;1;0;28,33;11,58;0;0;0,85;0,85;0,99;33,49;33;80;7,87;43,43;1,18;6,69;0,3;304,56;0;16;-1,39;-2,64;88,98;47,77;164;302,78;2,33;0,07;0,2;;0;9,54
12371130;0;0;30;7,39;4;0;1;1,16;1,01;0;10,33;54;17,6;15,56;0,07;17,53;0,3;1290,88;0;0;0;1,79;18,46;0,55;201;;3,6;0,33;0,2;6,56;0,81;6,56
12372942;1;0;29,67;;0;0;0,98;1,05;0,98;0;45,33;179,67;52,35;20,58;42,64;9,71;0,3;196,6;0;0;0;1,23;370,19;279,26;235,33;196,6;1,16;0,2;0,13;;1,07;6,56
12376706;0;0;19,67;12,39;18;0;0,15;0,86;0;0,85;24,33;75,33;82,48;37,48;0;82,48;0,3;64,42;1,03;1,67;-1,02;-2,69;133,44;37,17;98,33;64,42;0,53;0,4;0,27;9,22;0;10,25
12376861;0;0;28;15,3;3;0;0,93;0,98;0,8;0,79;17,67;64,67;0;0,79;0;0;0,3;91,31;0;1,67;0;-0,42;117,77;117,77;100,33;;0,2;0;0;6,56;1,14;6,56
12377039;0;0;30,33;;0;0;0,99;1;0,99;0;27,67;18,33;31,03;0;0,56;30,48;;572,49;0;0;0;0;981,02;949,98;219,33;572,49;0;0,07;0;;1,03;6,56
12380067;0;6,25;19;6,56;0;1;0,95;1;1,74;0,17;13;8,33;0,73;2,34;0,46;0,28;0,3;43,09;0;0,33;0;0;59,71;58,98;25,67;43,09;1,04;0;0,07;6,56;0,5;6,56
12383905;0;9,09;;;0;1;0,99;1;0,9;8,44;19;11;68,27;17,05;0,14;68,13;0,3;111,35;0;1,67;0;0;111,18;41,14;95,33;111,35;2,37;0,2;0,2;16,6;1;16,6
12384047;1;0;30,33;13,61;0;0;0,99;0,92;0,9;3,08;20,67;27,67;61,83;49,68;0,1;61,73;0,3;1001,67;0;0,67;0;-1,73;177,74;108,44;206,33;996,78;2,68;0,27;0;9,92;0,67;12,31
12385100;0;0;30;10,72;0;0;0,97;0,93;1,26;2,87;28,33;17;40,51;35,32;7,66;32,85;0,3;224,92;0;3,67;0;-1,2;125,6;84,31;106,67;224,46;1,25;0,27;0,07;9,92;0,75;9,92
12386392;0;0;24;10,81;0;0;1,04;1,06;0,64;0,2;7;22;1,62;10,81;0;1,62;0,3;49,58;0;0,33;0;1,04;24,27;19,62;18;;4,32;0,07;0,27;9,92;0,53;9,92
12386590;0;12,5;30;7,59;0;1;1;0,89;0,63;0;13;24,33;99,65;15,52;0,09;99,56;0,3;34,24;0;0;-0,41;-1,27;135,57;35,92;41,33;34,24;3,71;0,27;0,27;6,56;1;6,56
12389864;1;0;23,33;6,9;6;0;0,86;0,95;1,29;0,09;23,67;84,33;4,83;1,95;0,16;4,67;0,3;385,17;0;0,33;0;-0,5;196,45;185,93;137,33;382,96;0,6;0,07;0;6,56;1,39;6,56
12390882;0;0;20,67;5,68;10;0;1,26;1,22;;0;5,33;15,33;0,07;0;0,07;0;0,3;0,44;0;0;0;0;3,8;3,73;1,33;;0;0,07;0;5,5;0;5,5
12392685;1;14,29;24,67;27,76;16;1;0,61;0,65;0,08;29,33;52,33;145;189,12;242,93;21,34;167,77;0,3;526,66;5,75;23,33;0;-14,75;529,12;283,93;482;526,66;2;0,27;0,53;14,95;0;20,7
12395649;1;0;10,33;;21;0;0,39;0,45;0,04;0;7,67;15;0,8;1,56;0;0,8;0,3;37,52;0;0;0;0;56,61;53,69;20;37,52;0,48;0;0,07;4,39;3;4,39
12395958;1;0;;14,05;3;0;1,29;1,14;3;0;7,67;123;0;0;0;0;0,3;6,51;0;0;0;2,99;1,05;0,82;3,67;5,37;0;0;0;6,56;1,27;6,56
12399541;1;0;29,33;7,8;0;0;0,92;0,88;;0;9;83;82,66;8,84;0;82,66;0,3;152,5;0;0;-0,19;-1,4;206,06;121,8;193,33;304,99;1,65;0,3;0,23;6,93;0,3;6,93
12401735;1;0;29;;5;0;1,03;0,88;;0;22,67;96;96,03;40,77;0,12;95,91;0,3;501,8;1,06;0;-10,19;-7,5;377,25;269,08;208,67;587,57;2,86;0,2;0,07;8,44;0,67;9,5
12401767;1;0;2,67;6,56;7;0;0,38;1;0;0;4,33;11,67;1,56;0;0,87;0,69;0,3;0,15;0;0;0;0;5,84;4,24;0,67;;0;0,13;0;6,56;1,5;6,56
12401881;1;0;30,33;8,26;0;0;0,99;0,83;1,29;7,92;12,67;15,33;26,81;10,63;20,15;6,66;0,3;29,39;0;8,33;0;-2,11;99,51;72,26;28,33;27,88;1,33;0,33;0,53;6,56;1,11;6,56
12403723;0;0;29,33;3,25;0;0;0,99;0,95;0,75;0;8,67;72;0;0;0;0;0,3;129,77;0;0;0;0;795,73;791,65;72,67;129,77;0;0;0;3,08;0,86;3,08
12404444;0;12,5;30;9,19;3;1;0,97;1,13;;2,51;24,33;85,67;92,82;11,3;80,03;12,79;0,3;147,73;0;1,67;0;1,76;195,8;102,79;101;138,8;1,3;0,13;0,13;6,56;1,36;6,56
12405078;1;0;30,33;17,85;3;0;0,99;1,24;1,04;0;46;55,67;32,07;14,53;0,15;31,92;0,3;1347,38;0;0;0;6,51;397,71;363,68;559,67;1338,99;1,43;0,07;0;9,92;1,13;14,71
12405880;0;0;30,33;9,96;5;0;0,99;1,2;0,97;0,56;24,33;26;15,02;9,93;0,41;14,61;0,3;80,19;0;1,67;0;2,94;138,87;110,49;133,33;80,19;0,61;0,13;0,2;8,26;0,97;8,26
12408054;1;12,5;;10,74;20;1;0,86;0,86;0,31;1,89;28,33;55,67;31,2;33,76;5,06;26,14;;311,51;0;2,33;0;-2,22;173,39;140,14;168,67;;1,75;0,2;0,13;9,7;0;9,7
12408301;1;0;30,33;32,25;0;0;0,99;1,67;0,86;0,28;14,33;122;3,93;6,5;1,54;2,39;0,3;85,86;0;0,67;28,9;32,18;145,63;136,62;105,67;;0,7;0,07;0,13;16,6;0,8;16,6
12410093;0;0;30;10,71;2;0;0,97;1,07;1,4;20,05;26;48;147,2;21,77;144,47;2,73;0,3;512,41;0;12,33;-3,26;1,15;507,98;342,67;202;511,97;1,27;0,33;0;6,56;0;6,56
12410393;0;0;30;;7;0;1;1,1;1,03;28,09;17;58,67;6,57;32,42;0,99;5,58;;290,6;0;7,67;4,54;3,91;229,73;219,02;84;290,59;3,54;0,07;0,27;16,6;1,62;16,6
12410542;0;0;29;6,56;0;0;1,03;1;0,99;0;3;8,33;0,99;0;0;0,99;0,3;61,58;0;0;0;0;11,11;10,09;71;61,58;0;0,07;0;;0,63;6,56
12410947;1;0;;7,34;1;0;1,38;1,12;1,6;11,95;27,67;36,33;17,02;15,98;1,98;15,03;0,3;82,01;0;3;0;1,31;110,92;87,49;48,67;78,83;2,21;0,27;0,2;5,9;0,88;5,9
12412641;0;0;30,33;15,64;0;0;0,99;0,96;0,92;31,54;341,67;22,33;426,79;113,74;93,01;333,78;;227,56;0;17;0;-0,93;983,74;496,38;178,33;227,56;1,76;0,2;0,4;9,92;1,29;9,92
12414361;1;0;12,67;5,62;26;0;0,32;1,06;0,11;0;11,33;24,33;4,33;7,3;0;4,33;0,3;38,67;0;0;0;0;52,29;45,76;49,67;38,67;0,93;0,13;0,2;;0;5,62
12415059;1;0;23,67;28,46;0;0;1,1;1,16;1,05;0;30,67;36,67;76,68;159,84;26,75;49,93;0,3;277,03;0;0;0;6,98;100,25;18,1;85,33;277,03;4,11;0,6;0,4;16,6;1,28;19,79
12415494;1;0;;6,56;0;0;1,21;1;0;0;3,33;4,67;0;0;0;0;0,3;0,13;0;0;0;0;0,26;0;1,33;0,13;0;0;0;6,56;0;6,56
12417913;1;0;2;;19;0;1;0,73;0;0;2;3;0;0;0;0;0,3;0,39;0,53;0;0;0;0,41;0;3,33;;0;0;0;3,29;2,14;3,82
12418043;1;0;28,33;22,66;0;0;1,02;1;0;0;2,33;15,67;0;0;0;0;0,3;0;1,06;0;0;0;0;0;0;0;0;0;0;;0,88;22,66
12420493;0;0;30,33;13,29;0;0;0,99;0,95;0,81;0;17,33;134,33;9,26;7,52;0,19;9,06;0,3;114,16;1,06;0;0;-1,09;1978,13;1957,91;177,33;113,91;0,9;0,27;0,33;8,26;0,67;9,32
12421236;1;0;28,67;;15;0;1,01;1;0,94;0;11,33;15;1,16;13,61;0;1,16;0,3;116,55;0;0;0;0;39,05;37,89;73,33;116,55;2,79;0,07;0,2;;1,34;9,92
12421591;0;0;21,33;3,5;0;0;0,89;0,88;1,17;0;5,67;4,67;2,89;1,74;0;2,89;0,3;15,57;0;0;0;0;110,9;105,96;27,67;;0,64;0,33;0,13;3,08;0;3,08
12422385;1;0;5;16,35;28;0;0,2;0,94;0;0;4,33;28,33;0;0,18;0;0;0,3;0,85;0,63;0;0;-5,38;1,99;1,81;2,33;;0,18;0;0,07;;0;11,91
12423636;0;0;26;;0;0;0,81;0,86;0,95;0;7,67;18;0;0;0;0;0,3;127,79;0;0;0;-1,6;50,07;49,12;128;127,79;0;0;0;6,56;0,78;6,56
12424060;1;0;;;3;0;0,99;1,21;2,01;14,15;18,67;28,33;89,36;82,84;3,64;85,72;0,3;683,36;5,75;1,67;4,79;5,74;239,49;148,21;273,67;683,36;3;0,53;0,27;9,92;1,91;17,27
12425389;1;0;5,33;6,7;0;0;0,19;0,98;0;0;2;1;0;7,16;0;0;0,3;8,06;0;0;0;-0,21;0,41;0,01;5;8,06;3,77;0;0,13;;0,79;6,56
12430554;1;0;30;;0;0;0,97;1,05;;174,2;47,67;162,33;223,07;249,77;139,14;83,92;0,27;410,44;0;66,67;0;1,84;344,27;111,23;270,67;408,22;2,59;0,6;0,53;;0,82;21,6
12431856;1;0;5;6,08;0;0;0,8;1,97;0;0;3,67;3;4,39;0;0;4,39;0,27;0,14;0,56;0;0;0;15,4;10,65;2;0,14;0;0,2;0;4,38;0;4,94
12432227;0;16,67;30,33;;0;1;0,99;1,03;;7,36;42,67;125,67;334,32;57,34;16,02;318,29;0,27;1684,63;0;11;0;0,81;1720,02;1377,19;566;1683,47;0,92;0,2;0;16,6;0,28;16,6
12432615;1;12,5;28,33;15,13;2;1;1,06;1,26;0,75;9,88;20,67;64,33;50,9;20,93;18,33;32,57;;98,55;0;10,33;0;5,94;119,35;60,56;113,67;93,06;1,06;0,47;0,2;9,92;1,29;12,31
12437134;0;0;30,33;;0;0;0,99;0,7;0,89;4,94;32,33;91,33;26,34;10,54;13,01;13,33;;244,61;6,35;1,67;0;-9,65;428,78;388,01;126,33;236,58;1,88;0,2;0,07;9,92;0,58;21,06
12439470;0;0;9;5,08;10;0;2;1,08;2,67;0;11,33;21,67;9,09;1,46;0;9,09;0,27;10,27;0;0;0;0;35,76;25,03;8;10,01;1,17;0,2;0,13;;2;5,03
12440218;1;0;29,67;15,15;7;0;0,98;0,97;0,45;8,76;11,67;66,33;0,22;14,33;0;0,22;0,27;24,54;0;0,33;0;-0,66;2,54;0,89;22;24,54;5,92;0,07;0,4;9,92;0,71;14,71
12442269;1;0;30,33;15,48;0;0;0,99;1,05;;0,86;28;64;59,83;26,92;28,12;31,71;0,27;188,33;0;1,33;0;1,1;155,82;93,43;168,33;186,84;0,98;0,4;0,2;10,32;1,11;15,11
12442631;1;0;25,67;36,28;20;0;0,86;1,83;0,89;2,38;15;109,33;6,48;3,18;6,15;0,33;0,27;59,61;0;0,67;51,31;45,22;42;30,22;90;59,61;0,69;0,2;0,07;9,39;1,68;9,39
12442810;1;0;17,33;;0;0;0,69;1,01;0,4;0;8,33;30,67;15,18;0,01;0;15,18;0,27;99,19;0;0;0;0,06;61,75;45,36;23;99,19;0,01;0,2;0;6,56;1,08;6,56
12454209;0;0;21,33;27,02;0;0;1,41;1,36;0,99;2,4;16,33;99;4,07;11,32;2,4;1,67;0,27;12,81;5,52;3,33;0;14,68;17,01;12,36;13;12,38;1,48;0,2;0,67;14,46;0,9;19,98
12455952;1;0;29;9,98;0;0;0,97;1;;0,66;11,67;16,33;8,97;14,79;1;7,97;0,27;78,43;0;1;0;0;43,21;28,81;89,67;;0,68;0,4;0,47;9,92;0,94;9,92
12456303;1;33,33;14;6,81;27;1;1;0,64;;0;5,33;15;0;0;0;0;0,27;2,66;0;0;-3,49;-3,65;11,86;6,71;3,33;2,66;0;0;0;4,48;1,5;4,48
12460187;1;0;13;;19;0;0,77;1,02;0,05;0,31;11;68,33;16,86;0,31;6,44;10,42;0,27;10,96;5,84;0,33;0;0,43;75,97;58,93;8,67;9,51;0,31;0,33;0,07;;0,75;11,54
12463049;1;0;12;12,04;8;0;1,25;1,03;1,84;0,17;3,67;16,33;0,09;7,16;0;0,09;0,27;52,89;3,06;0,33;0;0,5;0,28;0,18;15;51,74;2,08;0,07;0,2;6,56;1,88;9,62
12463522;1;0;30,33;41,49;0;0;0,99;0,93;0,77;2152,57;51,67;145;1088,96;2324,71;78,54;1010,41;0,27;2782,21;0;192;0;-4,06;1521,31;307,62;490,67;2756,92;9,98;0,47;0,33;31,6;1,26;31,6
12467898;0;0;30,33;;0;0;0,99;0,91;0,95;2,13;27;44,33;1,57;2,35;1,43;0,14;;258,02;0;2;0;-2,05;246,02;190,03;326,33;;1,29;0;0;9,92;1,2;12,31
12468881;0;0;10;5,9;4;0;1;1,07;0,71;1,89;11,67;21,33;9,73;2,21;5,06;4,67;;12,79;0;0,67;0;0;29,88;20,03;9;12,79;2,21;0,33;0,2;5,9;1,5;5,9
12469250;0;0;30,33;12,74;5;0;0,99;1,01;0,96;0;29,33;99,67;34,53;14,25;0,04;34,49;0,27;109,05;0;0;0;0,22;119,48;80,34;119,33;107,96;1,8;0,2;0,13;9,92;0,84;12,31
12470532;0;0;30,33;11,93;0;0;0,99;1,24;0,93;0,33;33,33;72,67;20,82;8,13;19,13;1,68;0,27;518,14;0;0,33;4,79;4,26;232,19;206,76;168,33;518;1,56;0,13;0;9,92;0,22;11,52
12472808;1;0;7;7,85;0;0;1;0,96;3;0;4;17,33;0,08;0;0;0,08;;4,55;0;0;-0,5;-0,5;2,79;2,71;0,33;4,55;0;0,07;0;6,56;0,94;6,56
12475502;1;0;14,67;9,92;13;0;0,95;1;3;0;2,67;10,67;0;0,35;0;0;;1,76;0;0;0;0;0,11;0,07;1,67;1,72;0,18;0;0,07;9,92;0;9,92
12479799;1;14,29;30,33;19,06;0;1;0,99;1,29;0,91;0;10,67;48,67;0;0;0;0;0,27;24,28;0;0;0;8,23;62,93;61,69;23;24,28;0;0;0;9,92;1,33;14,71
12480496;1;0;20,67;11,42;0;0;0,44;0,96;0,04;0;10,33;24,33;0;0,88;0;0;0,27;107,53;1,06;0;-0,33;-0,65;249,42;247,22;51;106,28;0,38;0;0;9,92;1,39;10,98
12480861;0;0;30,33;22,81;0;0;0,99;0,98;0,96;0,78;33,33;35,33;24,4;40,45;0,08;24,32;0,27;215,52;5,75;0,67;0;-0,59;241,66;204,58;137,67;205,58;2,94;0,07;0,13;;1;22,35
12482227;1;0;13,33;7,54;0;0;0,45;0,87;0,06;0;10;12;4,42;8,87;0;4,42;0,27;55,65;0;0;0;-1,47;24,27;19,57;18,33;;1,86;0,13;0,2;6,56;1,2;6,56
12482399;1;0;12,67;8,23;18;0;1,03;1,62;;34,25;10,67;45;24,01;57,94;1,9;22,11;0,27;118,34;0;9,67;0;0;63,56;36,66;66;;1,63;0,4;0,33;4,21;1,03;4,21
12482956;0;0;30;;0;0;1;0,69;0,94;0;16,33;89,67;7;50,25;0;7;0,27;772,89;0;0;0;-5,29;376,31;364,67;187,67;768,21;6,54;0,07;0,07;6,56;1,1;6,56
12483809;1;0;;6,24;0;0;0,81;1,02;;1,83;7,33;13,67;1,41;1,83;0,5;0,91;0,27;26,23;0;1,67;0;0,14;9,29;5,18;16;26,23;0,71;0,13;0,13;;0,79;3,08
12484365;0;0;20,33;14,97;26;0;0,2;0,78;0,09;3,89;29,33;66;10,59;19,38;3,16;7,44;0,27;184,35;6,64;3,33;0;-5,04;291,63;274,73;182;184,35;1,66;0;0,13;8,27;0,82;14,91
12485781;1;0;30,33;21,75;0;0;0,99;0,96;1,17;13,26;56,67;91;387,01;200,66;0;387,01;0,27;502,38;3,83;4,67;0;-1,38;732,32;344,11;307,33;500,05;1,84;0,4;0,27;;0,88;18,55
12488773;0;0;30,33;9,92;0;0;0,99;1;1,04;0;10;63,67;0,51;0,08;0,51;0;0,27;435,79;0;0;0;0;527,76;524,28;107,33;431,63;0,08;0,2;0;9,92;0,72;9,92
12489024;1;0;;16;7;0;0,95;1,36;0,43;0;18,33;44;70,8;63,57;0,74;70,06;0,27;290,94;0;0;0;8,74;176,72;102,16;123,67;290,05;3,01;0,27;0,2;9,92;1;9,92
12492600;1;0;11,33;3,64;26;0;0,09;0,3;0;0,24;2;7;0,06;0,24;0,06;0;0,27;0,33;0;0,33;0;0;0,22;0;1,33;0,33;0,24;0,07;0,07;3,64;1,5;3,64
12495097;1;0;12,33;16,98;22;0;0,73;1,28;0,59;0;14,33;98;3,43;12,33;0;3,43;0,27;55,31;0,87;0;0;7,09;19,76;14,06;94,67;55,23;1,01;0,13;0,47;5,34;1,05;6,21
12500076;1;0;;8,32;0;0;1,02;1;1,06;0;11;20,33;16,74;1,82;0;16,74;0,27;21,82;0;0;0;-0,04;107,67;82,98;42,67;21,82;0,52;0,4;0,2;8,26;1,47;8,26
12503914;0;0;10;7,62;1;0;0,7;1;0;0;7,67;9;18,67;0;10,63;8,04;0,27;0,34;1,06;0;0;0;66,09;46,59;4,33;0,33;0;0,53;0;6,56;3;7,62
12506586;0;20;27,33;19,08;6;1;1,1;0,88;0,96;11,98;31;51,33;217,44;108,46;54,32;163,12;0,27;206,06;0;12,33;-3,61;-3,35;324,78;74,9;221,33;205,39;1,25;0,6;0,4;6,07;1,23;6,07
12507697;1;14,29;30;16,54;0;1;1;1,23;1,22;24,92;38,67;56,67;137,99;33,65;130,31;7,68;0,27;80,99;0;41,33;0;5,79;232,74;71,19;267,33;80,67;0,56;0,53;0,27;3,08;0,8;3,08
12508171;1;0;27,33;16,04;2;0;0,95;1,14;1,18;0;15;33,67;0,24;0;0;0,24;0,27;76,48;0;0;0;3,36;30,1;19,66;130,33;76,48;0;0;0;8,26;0,96;8,26
12510975;1;0;3;9,11;21;0;1,33;0,36;0;0;5;13,67;0;0;0;0;0,27;0,73;0,74;0;0;-8,73;1,57;0;3,67;0,73;0;0;0;6,86;1,08;7,59
12512035;0;7,69;30,33;23,98;3;1;0,99;0,88;1,41;30,99;39;118,33;87,69;136,4;7,66;80,04;0,27;481,71;0;19,33;1,2;-4,16;187,69;90,69;300;;1,5;0,4;0,23;12,72;0,6;14,31
12512464;1;0;20,67;18,59;10;0;0,82;1,12;0,25;2,73;18;44;61,63;129,09;37,71;23,92;;192,65;0;2,67;0;3,41;142,37;78,81;66,33;;4,76;0,47;0,47;8,26;1,16;8,26
12513191;1;0;30;7,2;0;0;0,97;0,91;0,89;0,04;15;49,33;26,87;11,8;7,11;19,76;0,27;218,81;0;0,33;0;-0,96;228,63;201,48;124,67;218,81;0,89;0,47;0,27;6,56;0,72;6,56
12513276;0;0;30,33;23,14;0;0;0,99;0,72;1,69;0;19,67;30,33;19,2;35,84;0,79;18,41;0,27;111,82;0;0;-2,39;-9,72;96,24;72,64;70;127,4;3,99;0,17;0,27;19,07;0;20,67
12514218;1;0;30,33;14,71;0;0;0,99;1;1,39;0;10;21,33;0,61;0,23;0,25;0,36;0,27;36,47;0;0;0;0;8,62;7,61;11,33;36,47;0,11;0,27;0;9,92;0,9;14,71
